count_floors_pre_eq,age,height,land_surface_condition,foundation_type,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other
2,80,6,2,0,0,1,0,0,0,0,1,1,0,0,0
1,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0
3,5,8,2,1,0,0,0,0,0,0,0,0,1,0,0
3,30,6,2,1,0,1,0,0,0,0,0,0,0,0,0
3,55,6,2,0,0,1,0,0,0,0,1,0,0,0,0
2,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0
3,20,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3,10,12,1,0,0,1,0,0,0,0,0,0,0,0,0
2,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,0,0,1,0,0,0,0,1,0,0,0,1
2,15,5,2,0,0,1,0,0,0,0,1,0,0,0,0
3,20,8,2,0,0,1,0,0,0,0,0,0,0,0,0
3,30,6,2,0,0,0,1,0,0,0,0,0,0,0,0
3,5,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,6,2,3,0,1,0,0,0,0,1,0,0,0,0
2,35,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0
5,10,15,2,1,0,0,0,0,0,1,0,0,0,1,0
1,10,3,2,1,0,0,0,0,0,0,0,0,0,1,0
2,40,5,2,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0
2,5,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,50,5,2,2,0,1,0,0,0,0,0,0,0,0,0
2,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,0,0,1,0,0,0,1,0,0,0,0,0
2,20,7,2,0,1,1,0,0,0,0,0,0,0,0,0
4,0,12,2,1,0,0,0,0,0,0,0,0,0,1,0
2,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2,2,3,0,0,0,0,0,0,0,1,0,0,0
3,40,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,2,3,0,1,0,0,0,0,1,0,0,0,0
2,995,4,2,0,0,1,0,0,0,0,1,0,0,0,0
2,60,4,1,0,0,1,0,0,0,0,1,1,0,0,0
3,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,0,3,0,0,0,0,0,0,1,1,0,0,0
2,60,4,0,0,0,1,0,0,0,0,0,0,0,0,0
3,5,8,2,0,0,1,0,0,0,0,0,0,0,0,0
1,10,3,2,1,0,0,0,0,0,0,0,0,1,0,0
2,15,5,2,0,0,1,0,0,0,0,1,0,0,0,0
2,15,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,35,5,1,0,0,1,0,0,0,0,0,0,0,0,0
3,15,11,1,0,0,1,0,0,0,0,1,1,0,0,0
2,20,5,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,7,2,3,0,1,0,0,0,0,0,0,0,0,0
2,15,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,80,5,2,0,1,0,0,0,0,0,0,0,0,0,0
3,20,6,1,0,0,1,0,0,0,0,0,0,0,0,0
2,40,6,1,0,0,1,0,0,0,0,0,0,0,0,0
2,40,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,995,5,2,0,0,1,0,0,0,0,1,1,0,0,0
2,10,4,2,0,0,0,0,0,0,0,1,0,0,0,0
2,0,5,2,2,0,1,0,1,0,0,1,0,0,0,0
2,35,4,2,0,0,1,0,0,0,0,0,0,0,0,0
1,5,3,2,0,0,0,0,0,0,0,1,1,0,0,0
1,10,3,2,2,0,0,0,0,0,1,0,0,1,0,0
2,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,4,2,0,0,1,0,0,0,0,1,1,0,0,0
1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0
2,20,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,45,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,6,2,0,0,1,0,0,0,0,1,0,0,0,0
3,10,7,2,0,0,1,0,0,0,0,1,1,0,0,0
2,25,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,35,6,2,0,1,0,0,0,0,0,0,0,0,0,0
1,20,5,1,0,0,1,0,0,0,0,0,0,0,0,0
3,50,8,2,0,1,0,0,0,1,0,1,1,0,0,1
2,5,7,1,0,0,1,0,0,0,0,0,0,0,0,0
2,25,6,2,0,0,1,0,0,0,0,1,0,0,0,0
1,30,4,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,5,2,0,0,1,0,0,0,0,1,1,0,0,0
2,20,7,2,0,1,1,0,0,1,0,1,1,0,0,0
3,55,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3,55,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,5,2,0,0,1,0,0,0,0,1,0,0,0,0
2,25,8,1,0,0,1,0,0,0,0,0,0,0,0,0
3,25,10,2,2,0,0,0,1,0,1,0,0,0,0,0
2,30,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,6,2,0,0,1,0,0,0,0,1,1,0,0,0
2,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
3,45,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,8,2,0,0,1,0,0,0,0,0,0,0,0,0
3,20,8,1,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0
3,65,7,2,0,0,1,0,0,0,0,1,0,0,0,0
1,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0
3,20,7,2,0,0,1,0,0,0,0,0,0,0,0,0
3,995,6,2,0,1,0,0,0,0,0,0,0,0,0,0
1,15,2,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,5,2,0,0,1,0,0,0,0,1,0,0,0,0
2,20,5,2,0,0,1,0,0,1,0,1,1,0,0,0
2,10,5,2,3,0,0,0,0,0,0,1,0,0,0,0
3,5,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,995,4,1,0,0,1,0,0,0,0,1,0,0,0,0
2,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0
3,50,6,2,0,0,1,0,0,0,0,1,0,0,0,0
1,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0
2,40,7,2,0,1,0,0,0,0,0,0,0,0,0,0
1,10,3,2,0,0,1,0,0,0,0,1,1,0,0,0
1,20,2,1,0,0,1,1,0,0,0,0,0,0,0,0
3,15,6,2,0,0,1,0,0,0,0,0,0,0,0,0
5,0,11,2,1,0,0,0,0,0,0,0,0,1,0,0
2,15,4,1,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,2,0,0,1,0,0,0,0,0,0,0,0,0
3,25,7,2,2,0,0,0,0,1,0,1,0,0,0,0
2,30,6,2,0,0,1,0,0,1,0,1,0,0,0,0
2,40,6,2,0,0,1,0,0,0,0,1,1,0,0,0
2,5,6,2,1,0,0,0,0,0,0,0,0,0,1,0
1,5,3,1,2,0,0,0,0,0,1,0,0,0,0,0
2,20,5,2,0,0,1,0,0,0,0,1,1,0,0,0
3,60,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,25,4,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,6,2,0,0,0,1,0,0,0,1,0,0,0,0
2,20,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,6,2,0,0,1,0,0,0,0,1,1,0,0,0
2,60,6,1,0,0,1,1,0,0,0,1,1,0,0,0
2,30,6,2,0,0,1,0,0,0,0,1,0,0,0,0
2,10,7,2,0,0,1,0,0,0,0,0,0,0,0,0
3,50,5,2,0,0,1,0,0,0,0,0,0,0,0,0
3,30,8,1,0,1,0,0,0,1,0,0,0,0,0,0
2,15,5,0,0,0,1,0,0,0,0,0,0,0,0,0
3,30,7,2,0,1,0,0,0,1,0,0,0,0,0,0
2,30,5,2,0,0,0,1,0,0,0,1,0,0,0,0
3,20,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,5,2,3,0,0,0,0,0,0,1,1,0,0,0
2,5,5,2,3,0,0,0,0,0,0,1,1,0,0,0
3,20,9,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,2,2,1,1,0,1,0,1,1,0,0,0,0
2,10,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3,10,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,4,2,0,0,1,0,0,0,0,0,0,0,0,0
3,25,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,7,2,1,0,0,0,0,0,1,0,0,1,0,0
2,20,7,2,0,0,1,0,0,0,0,0,0,0,0,0
1,20,2,2,0,0,1,0,0,0,0,0,0,0,0,0
2,100,5,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,7,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,6,2,0,0,1,0,0,0,0,0,0,0,0,0
1,60,3,2,3,0,0,0,0,0,0,1,0,0,0,0
3,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,35,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
3,45,8,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,7,2,2,0,1,0,0,0,0,0,0,0,0,0
1,5,3,2,3,0,0,0,0,0,0,1,1,0,0,0
2,5,5,2,0,0,0,0,0,0,0,1,1,0,0,0
3,50,6,2,0,1,0,0,0,1,0,1,0,0,0,0
2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2,25,4,2,0,0,1,0,0,0,0,0,0,0,0,0
1,5,3,2,2,0,0,0,0,0,0,0,0,1,0,0
2,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,0,0,1,1,0,0,0,1,0,0,0,0
3,10,9,2,0,0,0,0,0,0,0,0,0,0,1,0
3,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,25,5,2,0,0,1,0,0,0,0,1,1,0,0,0
1,995,3,2,0,0,1,0,0,0,0,1,1,0,0,0
2,15,5,2,0,0,1,0,0,0,0,1,0,0,0,0
2,30,5,2,0,0,1,1,0,0,0,1,0,0,0,0
2,15,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,30,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,30,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,25,7,2,0,0,1,0,0,0,0,1,0,0,0,0
2,15,5,2,0,0,1,0,0,0,0,0,0,0,0,0
1,20,3,2,0,0,1,0,0,0,0,0,0,0,0,0
1,20,3,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,0,0,1,1,0,0,0,1,0,0,0,0
3,55,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,8,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,0,0,0,1,0,0,0,0,1,1,0,0,0
3,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0
2,25,5,2,0,0,1,0,0,1,0,1,1,0,0,0
2,10,4,2,0,0,1,0,0,0,0,0,1,0,0,0
2,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,0,0,1,0,0,0,0,0,0,1,0,0
2,10,4,2,3,0,1,0,0,0,0,1,0,0,0,0
2,5,6,2,0,0,0,1,0,0,0,1,0,0,0,0
1,20,3,2,0,0,0,0,0,1,0,0,0,0,0,0
3,30,7,2,2,0,1,0,0,0,0,0,0,0,0,0
3,15,7,2,0,0,1,0,0,0,0,1,0,0,0,0
2,35,5,2,0,1,0,0,1,0,0,1,0,0,0,0
1,10,5,2,3,0,0,0,0,0,0,1,0,0,0,0
3,80,8,2,0,1,1,0,0,1,0,1,0,0,0,1
4,30,8,2,0,0,0,0,0,1,0,0,0,0,0,0
2,25,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,6,2,1,0,0,0,0,0,1,0,0,0,1,0
1,10,3,2,0,0,1,0,0,0,0,1,1,0,0,0
2,5,4,2,3,0,0,0,0,0,0,1,1,0,0,0
2,25,5,2,0,0,1,0,0,0,0,1,0,0,0,0
1,15,3,2,2,0,0,0,0,0,1,0,0,0,0,0
1,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0
2,35,5,2,0,0,1,0,0,0,0,0,0,0,0,0
1,5,3,2,3,0,0,0,0,0,0,1,1,0,0,0
3,10,7,2,0,0,1,0,0,0,0,0,0,0,0,0
3,30,8,2,0,0,0,0,0,1,0,0,0,0,0,0
2,10,5,1,0,0,1,0,0,0,0,0,0,0,0,0
3,30,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,35,8,2,0,1,1,0,0,0,0,0,0,0,0,0
3,20,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,4,2,0,0,1,0,0,0,0,0,0,0,0,0
3,20,6,2,4,1,0,0,0,0,0,0,0,0,0,0
5,30,15,2,1,0,0,0,0,0,0,0,0,1,0,0
2,15,4,2,0,0,1,0,0,0,0,0,0,0,0,0
3,50,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,1,0,0,0,0,0,0,0,0,1,0,0
2,10,6,2,0,0,1,0,0,0,0,1,0,0,0,0
3,70,8,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,30,6,1,0,0,1,0,0,0,0,1,0,0,0,0
2,20,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,5,2,0,0,1,0,0,0,0,1,0,0,0,0
1,10,3,2,0,0,1,0,0,0,0,0,0,0,0,0
1,5,3,2,1,0,0,0,1,0,1,0,0,0,0,0
3,15,6,2,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,30,5,2,2,0,1,0,0,0,0,0,0,0,0,0
2,30,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,6,2,3,0,1,0,0,0,0,1,0,0,0,0
5,30,13,2,0,0,0,0,0,1,0,0,0,0,0,0
2,45,7,2,0,0,0,0,0,1,0,0,0,0,0,0
1,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0
2,25,7,2,0,0,1,0,0,0,0,1,1,1,0,0
2,0,5,2,1,0,0,0,0,0,0,0,0,0,1,0
2,25,6,2,2,0,1,0,0,0,0,0,0,0,0,0
2,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0
1,20,4,2,0,0,1,0,0,0,0,1,0,0,0,0
2,35,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,40,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,30,5,1,0,0,1,0,0,0,0,1,1,0,0,0
3,80,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,3,2,0,0,0,0,0,1,0,0,0,0,0,0
1,30,2,2,0,0,1,0,0,0,0,0,0,0,0,0
4,150,7,2,0,0,0,0,0,1,0,0,0,0,0,0
2,35,8,2,0,0,1,0,0,0,0,0,0,0,0,0
3,30,8,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,4,2,0,0,1,0,0,0,0,0,0,0,0,0
3,40,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,35,5,2,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0
2,10,5,2,3,0,0,0,0,0,0,1,0,0,0,0
3,30,7,2,0,0,1,0,0,0,0,0,0,0,0,0
3,20,8,2,0,0,1,0,0,0,1,0,0,0,0,0
2,5,5,2,2,0,0,0,0,0,1,0,0,0,0,0
2,10,7,1,0,0,1,0,0,0,0,1,0,0,0,0
2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
1,30,4,2,0,0,0,0,0,0,0,1,0,0,0,0
2,20,6,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,5,2,1,0,0,0,0,0,0,1,0,0,0,0
3,40,6,2,2,0,1,0,0,0,0,0,0,0,0,0
2,25,5,2,4,1,0,0,0,0,0,0,0,0,0,0
2,10,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,4,2,3,0,0,0,0,0,0,1,0,0,0,0
2,10,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,4,2,0,0,0,0,0,0,0,1,1,0,0,0
3,10,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,35,6,1,0,0,1,0,0,0,0,0,0,0,0,0
2,20,10,1,1,0,1,1,1,1,0,1,0,1,0,0
2,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,7,2,0,0,1,0,1,0,0,1,0,0,0,0
1,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0
2,5,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3,50,6,2,0,0,1,0,0,0,0,0,0,0,0,0
5,10,15,1,1,0,0,0,0,0,0,0,0,1,0,0
2,10,5,2,2,0,0,0,0,0,1,0,0,0,0,0
1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0
2,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
4,20,12,1,1,0,0,0,0,0,0,0,0,0,1,0
2,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,0,0,0,0,1,0,0,0,0,0,0,0
2,20,8,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,3,0,0,0,0,0,0,1,1,0,0,0
2,0,7,2,1,0,0,0,0,0,1,0,0,1,0,0
3,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3,30,7,2,0,1,0,0,0,0,0,0,0,0,0,0
1,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0
2,15,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0
3,25,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,45,5,2,0,0,1,1,0,0,0,0,0,0,0,0
2,20,5,0,0,0,1,0,0,0,0,0,0,0,0,0
5,100,10,2,0,0,1,0,0,0,0,1,0,0,0,0
2,10,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,2,2,0,0,0,0,0,0,1,0,0,0,0
3,20,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,45,7,2,0,0,1,0,0,0,0,0,0,0,0,0
1,45,5,2,0,0,1,0,0,0,0,0,0,0,0,0
3,20,6,2,0,0,1,0,0,0,0,1,0,0,0,0
2,5,7,2,0,0,1,0,0,0,1,0,0,0,0,0
2,25,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3,50,6,2,0,0,1,0,0,0,0,0,0,0,0,0
4,80,11,2,0,0,0,0,0,1,0,0,0,0,0,0
1,15,3,2,0,0,1,0,0,0,0,0,0,0,0,0
2,25,5,1,0,0,1,0,0,0,0,0,0,0,0,0
3,10,7,2,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0
2,5,8,2,0,0,1,0,0,0,0,0,0,0,0,0
3,25,7,2,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0
2,25,5,2,0,1,0,0,0,0,0,0,0,0,0,0
2,15,5,2,3,0,1,0,0,0,0,1,0,0,0,0
2,10,5,2,4,0,0,0,0,0,0,1,1,0,0,0
3,20,9,2,1,0,0,0,0,0,0,0,0,1,0,0
4,80,11,2,0,1,0,0,0,1,0,1,1,0,0,0
2,10,5,1,0,0,1,0,0,0,0,0,0,0,0,0
4,80,9,2,0,1,0,0,0,1,0,0,0,0,0,0
2,30,4,2,0,0,1,0,0,0,0,1,0,0,0,0
2,5,4,2,3,0,0,0,0,0,0,1,1,0,0,0
3,80,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,30,6,2,0,0,0,0,0,0,1,0,0,0,0,0
3,25,6,2,0,0,1,0,0,0,0,0,0,0,0,0
1,25,4,2,0,0,1,0,0,0,0,0,0,0,0,0
3,10,6,0,0,0,1,0,0,0,0,0,0,0,0,0
3,20,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,5,2,3,0,0,0,0,0,0,1,0,0,0,0
2,15,6,0,0,0,1,0,0,0,0,1,0,0,0,0
1,5,4,2,1,0,0,0,0,0,0,0,0,0,1,0
3,60,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,35,6,2,0,0,1,0,0,0,0,1,0,1,0,0
2,50,5,2,0,0,0,0,0,1,0,0,0,0,0,0
1,20,4,1,0,0,1,0,0,0,0,1,0,0,0,0
2,25,4,2,3,0,0,0,0,0,0,1,1,0,0,0
2,15,5,2,0,0,1,0,0,0,0,1,0,0,0,1
3,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0
2,25,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,3,0,0,0,0,0,0,1,0,0,0,0
2,25,4,2,0,0,0,0,0,1,0,0,0,0,0,0
3,20,8,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,60,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,6,2,0,0,1,0,0,0,0,0,0,0,0,0
3,5,7,2,0,0,1,0,0,0,0,0,0,0,0,0
3,5,8,2,0,0,1,0,0,0,0,1,0,0,0,0
3,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0
4,90,5,2,0,1,0,0,0,1,0,0,0,0,0,0
3,45,6,2,0,0,1,0,0,0,0,0,0,1,0,0
2,10,8,1,0,0,1,0,0,0,0,1,0,0,0,0
1,10,3,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,6,1,0,0,1,0,0,0,0,0,0,0,0,0
1,35,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,25,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,6,2,0,0,1,0,0,0,0,1,0,0,0,0
1,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,25,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,0,0,0,1,0,0,0,0,1,0,0,0,0
1,10,3,2,4,0,0,0,0,0,1,0,0,0,0,0
3,10,7,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,9,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,6,1,0,0,1,0,0,0,0,1,1,0,0,0
1,5,2,2,0,0,1,1,0,0,0,1,0,0,0,0
2,15,5,2,2,0,0,0,0,0,1,0,0,0,0,0
1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0
2,10,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,45,6,2,0,0,1,0,0,0,0,1,1,0,0,0
2,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,0,1,0,0,0,1,0,0,0,0,0,0
2,10,4,2,0,0,1,0,0,0,0,1,0,0,0,0
2,35,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,25,4,2,0,0,1,1,0,0,0,1,1,0,0,0
2,20,7,2,2,0,0,0,0,0,1,0,0,0,0,0
3,30,7,2,0,0,1,0,0,0,0,0,0,0,0,0
3,55,7,2,0,0,1,0,0,0,0,1,0,0,0,0
2,5,5,2,2,0,0,0,0,0,1,1,0,0,0,0
2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3,2,0,0,0,0,0,0,1,0,0,1,0,0
2,60,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,2,0,0,1,0,0,0,0,1,0,0,0,0
2,60,4,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,2,0,0,0,0,1,1,0,0,0,0,0,0
2,40,4,2,0,0,1,0,0,0,0,1,0,1,0,0
1,25,4,2,0,0,1,0,0,0,0,0,0,0,0,0
3,15,8,2,0,1,0,0,0,0,0,0,0,0,0,0
2,10,7,2,0,0,1,0,0,0,0,1,1,0,0,0
1,10,4,2,3,0,0,0,1,0,0,0,0,0,0,0
2,15,5,1,0,0,1,1,1,0,0,0,0,0,0,0
2,15,6,2,3,0,0,0,0,0,0,1,1,0,0,0
3,20,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,15,6,1,0,0,1,0,0,0,0,1,1,0,0,0
1,5,4,2,0,0,1,0,0,0,0,1,0,0,0,0
2,15,6,2,2,0,0,0,0,0,1,1,0,0,0,0
1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0
1,25,3,2,0,0,1,0,0,0,0,0,0,0,0,0
3,25,6,2,0,0,1,0,0,0,0,0,1,0,0,0
2,20,5,2,0,0,1,0,0,0,0,1,0,0,0,0
2,10,6,2,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3,1,3,0,0,0,0,0,0,1,1,0,0,1
2,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0
1,25,3,1,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,0,0,1,1,0,0,0,1,0,0,0,0
3,45,7,0,0,0,1,0,0,0,0,0,0,0,0,0
3,70,7,2,0,0,1,1,0,0,0,1,0,0,0,0
3,15,9,1,0,0,1,0,0,0,0,0,0,0,0,0
2,5,4,1,0,0,1,0,0,0,0,1,0,0,0,0
2,15,5,1,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0
2,10,7,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2,20,6,2,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,2,2,0,0,0,0,0,1,1,0,0,0,0
2,15,6,2,0,0,1,0,0,0,0,0,0,1,0,0
3,15,8,2,0,0,1,0,0,0,0,0,0,0,0,0
2,95,4,1,0,0,1,0,0,0,0,0,0,0,0,0
1,20,3,2,0,0,1,0,0,0,0,1,0,0,0,0
1,10,2,2,0,0,1,0,0,0,0,0,0,0,0,0
2,0,5,2,0,1,1,0,0,0,0,1,1,0,0,0
1,5,2,2,0,0,1,0,0,0,0,0,0,0,0,0
